Timestamp(LST),WS(m/s),WD(deg),Ta(C),RH(%),SLP(hPa),Rsw(W/m2)
2022-01-16 16:00:00,5.1,325.8,1.2,77.0,1004.6,344.9
2022-01-16 17:00:00,4.7,327.9,1.7,74.9,1004.2,489.0
2022-01-16 18:00:00,4.2,328.1,1.4,76.8,1003.9,262.9
2022-01-16 19:00:00,3.0,311.1,1.4,80.4,1003.6,119.0
2022-01-16 20:00:00,3.1,291.1,1.7,78.8,1003.2,77.6
2022-01-16 21:00:00,2.2,239.5,1.4,79.5,1002.8,53.8
2022-01-16 22:00:00,1.8,256.8,0.9,82.3,1002.6,3.9
2022-01-16 23:00:00,2.3,276.9,1.0,77.8,1002.2,0.0
2022-01-17 00:00:00,4.5,250.0,1.1,74.5,1001.7,0.0
2022-01-17 01:00:00,4.3,250.4,1.0,73.8,1001.2,0.0
2022-01-17 02:00:00,3.2,234.1,1.0,73.5,1001.0,0.0
2022-01-17 03:00:00,1.5,252.6,0.9,73.0,1000.7,1.2
2022-01-17 04:00:00,2.0,238.4,0.9,73.9,1000.1,16.8
2022-01-17 05:00:00,0.9,195.8,1.0,69.0,1000.1,51.5
2022-01-17 06:00:00,0.9,211.5,1.2,67.4,1000.1,115.0
2022-01-17 07:00:00,1.5,225.0,1.3,74.0,1000.1,274.4
2022-01-17 08:00:00,2.1,204.7,1.9,70.5,1000.2,323.6
2022-01-17 09:00:00,4.1,166.0,2.7,70.6,1000.3,562.2
2022-01-17 10:00:00,4.0,171.4,2.8,69.1,1000.2,601.5
2022-01-17 11:00:00,3.1,159.9,3.2,67.8,1000.0,825.2
2022-01-17 12:00:00,1.9,177.5,3.3,67.4,1000.0,865.3
2022-01-17 13:00:00,0.9,305.8,3.6,66.8,999.6,870.5
2022-01-17 14:00:00,4.8,326.7,3.5,69.8,999.1,807.1
2022-01-17 15:00:00,6.9,322.2,3.1,73.7,998.8,711.8
2022-01-17 16:00:00,8.3,318.2,2.5,75.7,998.1,337.2
2022-01-17 17:00:00,8.5,309.2,2.0,79.5,997.3,170.6
2022-01-17 18:00:00,8.8,296.1,2.1,81.5,996.3,124.1
2022-01-17 19:00:00,9.2,286.9,2.0,84.6,995.6,46.3
2022-01-17 20:00:00,9.1,283.2,1.7,91.5,994.4,18.5
2022-01-17 21:00:00,8.4,288.3,1.8,94.3,993.3,3.5
2022-01-17 22:00:00,10.5,280.4,1.9,94.6,991.5,0.9
2022-01-17 23:00:00,9.8,287.2,2.0,95.0,990.4,0.0
2022-01-18 00:00:00,8.1,291.5,1.8,95.1,989.4,0.0
2022-01-18 01:00:00,7.2,283.3,1.8,93.9,988.6,0.0
2022-01-18 02:00:00,7.6,261.3,2.0,91.6,988.1,0.0
2022-01-18 03:00:00,6.3,259.5,2.1,85.5,988.0,0.9
2022-01-18 04:00:00,9.9,248.7,1.7,79.0,987.9,20.9
2022-01-18 05:00:00,9.1,221.6,1.7,73.7,987.8,91.0
2022-01-18 06:00:00,10.2,219.6,1.8,73.6,988.3,145.0
2022-01-18 07:00:00,9.1,223.2,2.0,70.7,988.4,159.7
2022-01-18 08:00:00,9.0,225.9,2.0,71.2,988.1,131.6
2022-01-18 09:00:00,12.2,215.3,2.2,67.8,988.0,293.3
2022-01-18 10:00:00,12.9,216.6,2.3,67.9,987.9,320.5
2022-01-18 11:00:00,15.6,213.0,2.3,68.7,987.3,477.9
2022-01-18 12:00:00,13.4,217.0,3.0,66.2,987.3,744.3
2022-01-18 13:00:00,15.3,216.0,3.3,65.6,987.1,872.0
2022-01-18 14:00:00,16.1,216.1,3.3,65.5,987.2,860.5
2022-01-18 15:00:00,15.9,212.8,3.2,68.9,987.9,625.4
2022-01-18 16:00:00,14.5,214.4,2.3,73.5,988.6,199.3
2022-01-18 17:00:00,13.4,210.9,2.2,75.3,989.5,130.9
2022-01-18 18:00:00,14.1,203.4,2.1,77.1,990.3,179.4
2022-01-18 19:00:00,13.4,205.9,2.4,75.5,991.7,181.0
2022-01-18 20:00:00,12.1,207.6,2.5,73.7,993.2,147.3
2022-01-18 21:00:00,11.6,207.4,2.2,73.6,994.7,45.0
2022-01-18 22:00:00,11.2,213.5,2.1,71.4,996.1,2.3
2022-01-18 23:00:00,11.4,211.2,2.3,67.0,996.5,0.0
2022-01-19 00:00:00,8.8,228.5,1.7,73.9,997.7,0.0
2022-01-19 01:00:00,4.4,265.5,1.3,78.1,998.4,0.0
2022-01-19 02:00:00,3.3,255.2,1.0,78.2,998.9,0.0
2022-01-19 03:00:00,3.0,244.4,1.2,77.2,999.0,0.2
2022-01-19 04:00:00,4.6,244.4,1.4,76.7,999.1,13.1
2022-01-19 05:00:00,8.6,214.7,1.5,77.1,999.2,57.2
2022-01-19 06:00:00,8.6,229.4,1.9,77.3,1000.0,109.5
2022-01-19 07:00:00,8.8,247.2,2.0,80.4,1000.4,144.7
2022-01-19 08:00:00,9.1,257.5,2.2,81.0,1000.4,229.9
2022-01-19 09:00:00,7.4,277.8,2.8,78.6,1000.3,227.8
2022-01-19 10:00:00,5.8,313.0,2.5,80.4,1000.5,242.6
2022-01-19 11:00:00,8.0,288.6,2.2,81.7,1000.3,271.6
2022-01-19 12:00:00,10.3,265.0,2.2,84.8,999.3,155.6
2022-01-19 13:00:00,8.2,274.8,2.2,86.8,999.5,91.2
2022-01-19 14:00:00,9.3,293.8,2.0,89.5,998.8,77.6
2022-01-19 15:00:00,9.8,276.6,2.1,90.1,998.0,151.1
2022-01-19 16:00:00,7.6,271.1,2.2,91.2,998.2,96.5
2022-01-19 17:00:00,5.3,311.1,2.2,91.3,998.3,29.9
2022-01-19 18:00:00,5.3,285.9,2.4,90.4,998.3,106.6
2022-01-19 19:00:00,8.5,253.0,2.7,88.8,998.0,103.5
2022-01-19 20:00:00,8.2,252.5,2.8,86.4,997.7,80.8
2022-01-19 21:00:00,5.3,263.1,2.6,86.2,998.2,30.0
2022-01-19 22:00:00,3.6,284.3,2.1,89.3,998.8,1.0
2022-01-19 23:00:00,5.0,278.9,1.8,91.2,998.6,0.0
2022-01-20 00:00:00,6.6,281.0,1.6,92.0,998.4,0.0
2022-01-20 01:00:00,5.1,305.1,1.5,92.9,998.0,0.0
2022-01-20 02:00:00,8.6,280.9,1.5,92.8,997.7,0.0
2022-01-20 03:00:00,8.6,287.0,1.4,94.9,997.2,0.0
2022-01-20 04:00:00,7.6,290.0,1.6,95.8,997.0,4.5
2022-01-20 05:00:00,6.0,322.2,1.6,96.1,996.4,9.5
2022-01-20 06:00:00,7.6,313.0,1.9,96.0,995.9,20.1
2022-01-20 07:00:00,8.5,311.8,2.1,95.4,995.5,65.1
2022-01-20 08:00:00,8.4,307.1,2.2,95.1,995.1,109.2
2022-01-20 09:00:00,10.7,299.4,2.3,95.9,994.7,223.7
2022-01-20 10:00:00,8.3,287.6,2.4,96.1,994.7,185.9
2022-01-20 11:00:00,9.1,299.4,2.4,96.5,994.5,202.3
2022-01-20 12:00:00,10.4,307.5,2.4,96.5,993.8,199.9
2022-01-20 13:00:00,8.2,311.1,2.5,96.3,993.9,101.1
2022-01-20 14:00:00,5.7,304.2,2.8,95.3,993.9,61.1
2022-01-20 15:00:00,7.0,280.3,3.0,94.3,993.8,91.4
2022-01-20 16:00:00,8.1,302.1,2.8,94.6,993.0,98.9
2022-01-20 17:00:00,7.3,303.8,2.7,95.2,992.8,106.0
2022-01-20 18:00:00,10.4,298.7,2.9,95.1,991.8,183.6
2022-01-20 19:00:00,9.6,300.1,3.0,94.5,991.6,179.9
2022-01-20 20:00:00,8.8,301.5,2.9,95.5,991.8,55.1
2022-01-20 21:00:00,8.4,291.9,2.8,96.2,991.9,9.0
2022-01-20 22:00:00,7.3,299.6,2.6,96.8,991.8,0.1
2022-01-20 23:00:00,8.7,302.8,2.4,97.1,991.6,0.0
2022-01-21 00:00:00,8.1,301.1,2.4,97.3,991.5,0.0
2022-01-21 01:00:00,8.4,298.9,2.5,97.4,991.6,0.0
2022-01-21 02:00:00,9.2,296.3,2.3,97.5,991.5,0.0
2022-01-21 03:00:00,9.3,295.9,2.3,97.4,991.7,0.0
2022-01-21 04:00:00,8.2,290.2,2.1,97.3,992.0,4.4
2022-01-21 05:00:00,8.8,290.7,1.9,97.3,992.1,28.7
2022-01-21 06:00:00,9.2,290.5,2.0,97.2,992.3,59.5
2022-01-21 07:00:00,7.9,297.6,2.2,96.6,992.8,115.2
2022-01-21 08:00:00,8.6,297.3,2.3,94.5,993.0,195.4
2022-01-21 09:00:00,7.0,297.5,2.3,93.6,993.2,229.1
2022-01-21 10:00:00,7.6,293.6,2.1,94.7,993.3,271.8
2022-01-21 11:00:00,7.5,299.1,2.1,93.6,993.4,353.1
2022-01-21 12:00:00,8.3,316.3,2.2,94.3,993.4,557.0
2022-01-21 13:00:00,7.2,324.0,2.4,92.5,993.3,615.8
2022-01-21 14:00:00,7.3,323.0,2.3,93.6,993.1,324.4
2022-01-21 15:00:00,6.7,315.4,2.5,92.5,992.9,216.6
2022-01-21 16:00:00,7.7,328.4,3.0,92.0,992.7,147.6
2022-01-21 17:00:00,7.5,333.3,3.7,92.7,992.7,138.6
2022-01-21 18:00:00,9.4,328.7,3.7,90.9,992.6,146.6
2022-01-21 19:00:00,9.2,332.9,3.9,91.6,992.3,99.3
2022-01-21 20:00:00,9.3,336.4,4.6,90.2,991.9,37.0
2022-01-21 21:00:00,10.4,334.3,4.8,89.5,991.4,15.6
2022-01-21 22:00:00,9.5,328.7,4.2,89.6,991.2,0.6
2022-01-21 23:00:00,7.8,317.5,3.7,90.8,990.9,0.0
2022-01-22 00:00:00,6.3,313.9,3.5,89.4,990.7,0.0
2022-01-22 01:00:00,4.1,308.1,4.5,84.9,990.1,0.0
2022-01-22 02:00:00,7.7,306.4,5.9,83.3,989.7,0.0
2022-01-22 03:00:00,7.0,314.2,6.4,82.7,989.5,0.0
2022-01-22 04:00:00,7.1,313.8,5.8,85.0,989.3,2.3
2022-01-22 05:00:00,5.4,308.2,5.2,90.0,989.3,3.7
2022-01-22 06:00:00,6.2,311.8,4.6,89.9,989.1,24.3
2022-01-22 07:00:00,8.2,330.4,4.7,89.8,988.9,28.3
2022-01-22 08:00:00,8.6,340.6,4.1,92.3,988.5,56.2
2022-01-22 09:00:00,6.7,328.8,4.6,89.8,988.3,188.2
2022-01-22 10:00:00,6.4,336.6,5.0,85.5,988.4,290.4
2022-01-22 11:00:00,7.3,342.4,5.6,84.0,988.0,139.7
2022-01-22 12:00:00,10.6,344.7,5.1,86.3,987.7,230.7
2022-01-22 13:00:00,12.5,340.6,4.1,88.7,988.0,131.9
2022-01-22 14:00:00,13.0,328.5,3.6,87.2,988.3,393.4
2022-01-22 15:00:00,13.1,324.3,3.4,84.1,988.4,447.5
2022-01-22 16:00:00,12.6,310.8,3.4,82.5,988.8,496.9
2022-01-22 17:00:00,10.9,311.2,3.5,81.1,990.1,506.1
2022-01-22 18:00:00,8.8,312.7,3.2,82.8,991.2,387.4
2022-01-22 19:00:00,7.6,308.3,3.1,85.2,992.1,201.0
2022-01-22 20:00:00,6.8,307.7,2.7,89.1,992.5,32.8
2022-01-22 21:00:00,6.1,308.3,2.5,90.5,992.6,10.6
2022-01-22 22:00:00,7.6,324.9,2.2,91.8,993.0,0.2
2022-01-22 23:00:00,7.8,318.3,2.3,91.7,993.2,0.0
2022-01-23 00:00:00,7.3,317.8,2.1,92.8,993.3,0.0
2022-01-23 01:00:00,5.7,323.1,2.1,93.8,993.3,0.0
2022-01-23 02:00:00,5.1,332.2,2.2,92.8,993.0,0.0
2022-01-23 03:00:00,6.0,332.0,2.3,92.2,993.1,0.2
2022-01-23 04:00:00,5.7,332.1,2.4,91.2,993.2,5.1
2022-01-23 05:00:00,5.7,340.8,3.0,87.0,993.1,63.3
2022-01-23 06:00:00,7.8,342.8,3.4,83.5,992.9,80.0
2022-01-23 07:00:00,9.1,346.6,3.7,84.4,992.6,248.8
2022-01-23 08:00:00,9.2,345.8,3.8,86.3,992.3,313.5
2022-01-23 09:00:00,8.8,344.8,3.2,89.4,992.4,294.1
2022-01-23 10:00:00,9.2,346.6,3.9,84.8,992.1,565.8
2022-01-23 11:00:00,7.8,346.6,4.3,83.5,992.1,771.9
2022-01-23 12:00:00,8.1,339.1,4.3,82.6,991.6,836.0
2022-01-23 13:00:00,6.8,340.1,4.4,82.7,991.7,566.0
2022-01-23 14:00:00,6.6,338.7,4.3,84.6,991.9,453.1
2022-01-23 15:00:00,6.1,335.2,4.0,86.6,991.6,419.7
2022-01-23 16:00:00,4.5,331.4,4.1,86.1,991.6,255.3
2022-01-23 17:00:00,4.0,317.4,4.1,85.6,991.3,171.0
2022-01-23 18:00:00,3.1,308.4,4.2,84.8,991.1,179.8
2022-01-23 19:00:00,2.1,278.5,4.4,83.7,990.9,143.8
2022-01-23 20:00:00,1.7,228.6,3.8,86.3,990.5,62.4
2022-01-23 21:00:00,1.4,199.6,3.8,85.4,990.2,25.7
2022-01-23 22:00:00,1.4,195.1,3.3,87.5,990.0,1.1
2022-01-23 23:00:00,0.4,172.8,3.4,85.5,989.6,0.0
2022-01-24 00:00:00,0.6,231.3,2.9,87.7,989.1,0.0
2022-01-24 01:00:00,0.1,244.0,2.5,90.4,988.5,0.0
2022-01-24 02:00:00,0.6,192.1,2.4,91.4,987.9,0.0
2022-01-24 03:00:00,0.9,19.3,2.5,89.5,987.4,0.1
2022-01-24 04:00:00,0.5,285.2,2.2,92.1,986.9,5.0
2022-01-24 05:00:00,0.3,316.3,2.4,91.7,986.6,30.2
2022-01-24 06:00:00,0.7,313.9,2.4,91.8,986.5,67.4
2022-01-24 07:00:00,0.4,178.1,2.6,91.9,986.4,90.3
2022-01-24 08:00:00,2.9,145.1,3.8,86.1,986.0,103.0
2022-01-24 09:00:00,4.1,108.5,3.2,87.0,985.5,104.5
2022-01-24 10:00:00,4.1,121.4,2.7,90.5,985.3,128.5
2022-01-24 11:00:00,4.1,129.2,2.9,91.0,984.9,230.8
2022-01-24 12:00:00,1.7,100.9,3.1,88.4,984.5,206.9
2022-01-24 13:00:00,4.1,101.3,3.2,85.6,984.0,166.0
2022-01-24 14:00:00,4.0,124.5,3.3,88.3,983.8,159.9
2022-01-24 15:00:00,2.4,96.8,3.6,85.6,983.5,189.4
2022-01-24 16:00:00,4.5,40.2,3.6,81.2,983.2,84.0
2022-01-24 17:00:00,4.3,47.6,3.4,83.7,983.1,53.5
2022-01-24 18:00:00,4.1,166.4,2.9,88.6,983.0,33.0
2022-01-24 19:00:00,5.5,160.0,2.1,94.6,983.0,24.9
2022-01-24 20:00:00,5.1,147.9,2.1,95.1,982.9,13.3
2022-01-24 21:00:00,4.7,136.0,2.1,94.9,983.0,2.8
2022-01-24 22:00:00,5.4,136.8,1.9,95.5,983.2,0.0
2022-01-24 23:00:00,5.1,134.2,1.9,95.7,983.4,0.0
2022-01-25 00:00:00,5.1,138.5,2.0,95.3,983.5,0.0
2022-01-25 01:00:00,4.6,135.9,2.0,94.9,983.6,0.0
2022-01-25 02:00:00,4.7,129.5,1.7,94.9,983.7,0.0
2022-01-25 03:00:00,5.0,130.8,1.5,95.2,984.0,0.0
2022-01-25 04:00:00,4.3,132.9,1.5,95.0,984.5,0.7
2022-01-25 05:00:00,4.6,137.3,1.5,95.6,985.1,17.7
2022-01-25 06:00:00,3.9,142.0,1.6,95.9,985.9,29.3
2022-01-25 07:00:00,4.4,146.7,1.7,96.2,986.4,65.3
2022-01-25 08:00:00,4.6,148.2,2.0,95.9,986.9,115.4
2022-01-25 09:00:00,3.6,144.1,2.6,92.7,987.5,234.0
2022-01-25 10:00:00,4.5,157.8,2.7,91.0,988.0,240.3
2022-01-25 11:00:00,3.5,140.5,3.3,91.9,988.3,359.0
2022-01-25 12:00:00,4.4,153.8,2.8,90.8,988.8,265.2
2022-01-25 13:00:00,3.6,145.9,2.4,92.5,989.4,159.7
2022-01-25 14:00:00,3.1,145.4,2.4,93.8,990.0,166.7
2022-01-25 15:00:00,3.8,145.8,3.0,90.9,990.4,360.3
2022-01-25 16:00:00,4.6,158.9,2.7,91.3,990.9,297.5
2022-01-25 17:00:00,5.3,152.4,2.6,91.7,991.4,290.8
2022-01-25 18:00:00,6.2,148.4,2.5,92.2,991.9,152.9
2022-01-25 19:00:00,4.5,154.1,2.2,92.1,992.9,37.2
2022-01-25 20:00:00,3.2,164.7,2.0,91.8,993.4,21.9
2022-01-25 21:00:00,5.2,153.6,2.1,89.9,993.6,12.0
2022-01-25 22:00:00,5.2,165.6,2.2,87.8,994.0,1.3
2022-01-25 23:00:00,6.3,188.2,2.1,87.4,994.4,0.0
2022-01-26 00:00:00,6.7,186.0,1.9,85.3,995.0,0.0
2022-01-26 01:00:00,8.2,192.9,1.7,85.3,995.2,0.0
2022-01-26 02:00:00,9.2,190.7,1.5,83.4,995.5,0.0
2022-01-26 03:00:00,6.8,198.0,1.6,83.3,995.7,0.0
2022-01-26 04:00:00,6.8,210.9,1.5,83.8,996.3,1.0
2022-01-26 05:00:00,4.5,217.3,1.5,80.4,996.6,11.1
2022-01-26 06:00:00,4.9,212.0,1.5,79.1,996.8,43.9
2022-01-26 07:00:00,5.8,226.6,1.5,78.4,997.0,73.4
2022-01-26 08:00:00,3.8,221.6,1.7,77.6,996.7,228.7
2022-01-26 09:00:00,5.1,228.6,2.1,76.7,996.6,326.0
2022-01-26 10:00:00,5.5,251.8,2.1,74.8,996.4,386.3
2022-01-26 11:00:00,6.5,264.1,2.7,74.8,996.1,667.3
2022-01-26 12:00:00,5.5,260.6,2.7,75.3,995.4,525.5
2022-01-26 13:00:00,6.2,268.9,3.1,77.1,994.5,553.7
2022-01-26 14:00:00,6.5,288.0,2.8,82.2,993.8,493.0
2022-01-26 15:00:00,6.6,306.7,2.5,86.8,992.8,385.9
2022-01-26 16:00:00,8.0,323.6,2.3,89.6,991.6,353.4
2022-01-26 17:00:00,8.5,327.8,2.0,92.3,990.4,130.6
2022-01-26 18:00:00,7.5,339.3,1.9,92.6,989.2,49.7
2022-01-26 19:00:00,7.6,343.3,2.1,90.0,987.7,29.8
2022-01-26 20:00:00,8.8,341.5,2.2,89.2,986.2,26.8
2022-01-26 21:00:00,8.7,338.3,2.1,92.4,985.0,3.9
2022-01-26 22:00:00,6.8,296.9,1.9,95.5,984.4,0.0
2022-01-26 23:00:00,7.1,262.4,2.0,93.8,984.2,0.0
2022-01-27 00:00:00,9.1,244.1,2.4,88.1,984.0,0.0
2022-01-27 01:00:00,10.1,245.4,2.2,87.7,983.7,0.0
2022-01-27 02:00:00,9.5,242.7,2.3,89.0,983.4,0.0
2022-01-27 03:00:00,9.2,237.5,2.3,88.7,983.6,0.0
2022-01-27 04:00:00,10.0,224.5,2.0,88.3,984.1,0.0
2022-01-27 05:00:00,11.2,222.1,2.0,86.2,984.3,3.8
2022-01-27 06:00:00,10.4,219.9,2.0,84.2,984.9,14.6
2022-01-27 07:00:00,10.6,219.1,1.9,83.8,985.4,26.6
2022-01-27 08:00:00,11.2,217.4,1.9,82.0,986.0,28.8
2022-01-27 09:00:00,9.8,213.6,1.6,86.7,986.6,36.7
2022-01-27 10:00:00,10.6,197.3,1.8,87.1,987.1,73.9
2022-01-27 11:00:00,8.7,192.2,1.9,88.2,988.1,111.2
2022-01-27 12:00:00,6.1,186.9,2.3,88.9,989.1,293.1
2022-01-27 13:00:00,4.2,189.8,3.0,86.3,989.9,474.0
2022-01-27 14:00:00,3.8,196.3,3.1,84.0,991.1,316.1
2022-01-27 15:00:00,2.9,190.9,3.4,82.0,991.9,518.2
2022-01-27 16:00:00,2.0,179.8,4.0,77.7,992.5,628.4
2022-01-27 17:00:00,1.6,243.9,4.0,77.4,993.2,371.6
2022-01-27 18:00:00,1.9,270.1,3.9,77.1,993.9,256.9
2022-01-27 19:00:00,4.4,207.4,3.5,80.6,994.5,233.2
2022-01-27 20:00:00,3.3,225.3,3.2,81.4,995.1,107.2
2022-01-27 21:00:00,5.0,202.5,2.5,83.0,995.7,21.2
2022-01-27 22:00:00,2.3,173.0,2.0,85.8,996.5,0.4
2022-01-27 23:00:00,1.0,164.8,1.9,88.7,997.1,0.0
2022-01-28 00:00:00,2.0,178.6,1.7,90.1,997.7,0.0
2022-01-28 01:00:00,4.3,192.4,1.5,90.5,997.8,0.0
2022-01-28 02:00:00,4.1,181.1,1.5,89.7,998.1,0.0
2022-01-28 03:00:00,2.8,192.0,1.7,86.1,998.5,0.0
2022-01-28 04:00:00,1.8,210.5,1.3,87.4,999.0,4.6
2022-01-28 05:00:00,3.0,189.9,1.5,87.0,999.5,32.3
2022-01-28 06:00:00,1.1,214.3,1.6,85.6,1000.0,89.7
2022-01-28 07:00:00,2.1,338.4,1.9,84.5,1000.3,228.9
2022-01-28 08:00:00,1.6,335.9,2.0,81.9,1000.4,323.1
2022-01-28 09:00:00,1.1,12.1,2.7,78.0,1000.9,364.6
2022-01-28 10:00:00,2.6,139.8,3.9,72.7,1001.2,487.6
2022-01-28 11:00:00,2.6,68.1,4.9,68.6,1001.5,650.8
2022-01-28 12:00:00,2.5,143.4,4.6,69.0,1002.0,542.6
2022-01-28 13:00:00,4.1,161.0,3.9,73.1,1002.4,438.9
2022-01-28 14:00:00,4.0,163.9,4.4,71.1,1002.8,714.3
2022-01-28 15:00:00,1.1,201.2,4.1,72.3,1003.1,515.9
2022-01-28 16:00:00,4.5,335.7,2.9,76.7,1003.4,206.8
2022-01-28 17:00:00,4.8,336.9,2.6,77.2,1003.7,225.9
2022-01-28 18:00:00,3.8,319.5,2.4,79.1,1004.0,121.1
2022-01-28 19:00:00,4.2,326.7,2.2,80.1,1004.2,80.8
2022-01-28 20:00:00,4.1,325.2,2.0,79.5,1004.3,38.9
2022-01-28 21:00:00,4.7,316.9,1.8,79.1,1004.5,8.1
2022-01-28 22:00:00,5.1,319.9,1.7,78.3,1004.7,0.3
2022-01-28 23:00:00,4.0,320.0,1.5,78.9,1004.8,0.0
2022-01-29 00:00:00,3.4,308.9,1.3,79.3,1004.9,0.0
2022-01-29 01:00:00,3.3,316.5,1.0,78.8,1004.8,0.0
2022-01-29 02:00:00,4.1,317.3,0.8,80.6,1004.8,0.0
2022-01-29 03:00:00,4.4,305.4,0.5,82.4,1004.6,0.0
2022-01-29 04:00:00,4.2,303.0,0.3,83.3,1004.7,1.5
2022-01-29 05:00:00,3.9,325.0,0.1,82.9,1004.8,14.2
2022-01-29 06:00:00,3.6,330.4,0.0,81.0,1004.7,50.0
2022-01-29 07:00:00,4.0,333.8,-0.1,79.9,1004.6,113.2
2022-01-29 08:00:00,5.4,338.9,0.2,79.8,1004.4,344.8
2022-01-29 09:00:00,5.4,314.6,0.8,78.8,1004.1,560.3
2022-01-29 10:00:00,1.6,331.8,2.1,71.9,1003.9,500.7
2022-01-29 11:00:00,0.9,323.3,2.7,68.0,1003.6,482.0
2022-01-29 12:00:00,2.3,175.3,2.9,69.5,1003.3,418.5
2022-01-29 13:00:00,1.6,347.1,2.9,74.6,1003.2,262.2
2022-01-29 14:00:00,3.4,4.6,2.6,78.0,1003.1,189.6
2022-01-29 15:00:00,0.3,34.6,2.8,77.6,1002.8,156.4
2022-01-29 16:00:00,0.3,123.0,3.0,79.5,1002.4,120.5
2022-01-29 17:00:00,2.4,162.7,3.0,86.3,1002.0,101.1
2022-01-29 18:00:00,2.6,178.3,2.2,87.3,1001.9,46.2
2022-01-29 19:00:00,0.5,169.5,3.6,82.9,1001.5,24.9
2022-01-29 20:00:00,1.3,148.1,3.7,84.1,1000.9,9.4
2022-01-29 21:00:00,1.1,121.0,3.7,84.3,1000.5,2.0
2022-01-29 22:00:00,1.5,41.5,4.3,85.3,1000.0,0.1
2022-01-29 23:00:00,5.7,24.8,5.2,83.1,999.6,0.0
2022-01-30 00:00:00,5.4,20.5,5.0,81.8,999.2,0.0
2022-01-30 01:00:00,8.8,21.8,5.2,81.0,998.7,0.0
2022-01-30 02:00:00,9.0,24.3,4.3,84.4,998.3,0.0
2022-01-30 03:00:00,8.2,30.6,5.0,86.7,997.8,0.0
2022-01-30 04:00:00,8.6,28.4,5.9,85.3,997.3,0.6
2022-01-30 05:00:00,6.3,38.0,6.5,84.0,997.0,6.0
2022-01-30 06:00:00,9.5,25.3,6.1,84.2,996.5,20.0
2022-01-30 07:00:00,8.5,8.4,5.6,85.0,996.2,28.4
2022-01-30 08:00:00,10.4,355.9,6.0,83.3,995.7,61.7
2022-01-30 09:00:00,11.0,354.4,5.6,82.2,995.4,87.8
2022-01-30 10:00:00,10.0,357.4,5.2,83.0,995.3,124.7
2022-01-30 11:00:00,9.0,3.8,5.2,83.8,995.1,151.7
2022-01-30 12:00:00,9.1,0.3,4.8,87.8,994.7,121.4
2022-01-30 13:00:00,11.0,358.8,5.1,83.2,993.9,342.1
2022-01-30 14:00:00,10.5,3.3,5.2,81.6,993.5,277.3
2022-01-30 15:00:00,9.5,359.9,4.8,83.8,993.8,113.8
2022-01-30 16:00:00,7.7,351.4,4.3,85.6,993.9,82.9
2022-01-30 17:00:00,6.4,352.3,4.4,85.8,993.3,50.3
2022-01-30 18:00:00,6.2,334.7,4.4,86.0,993.1,53.7
2022-01-30 19:00:00,4.4,321.4,3.5,89.4,992.7,39.7
2022-01-30 20:00:00,2.7,241.9,3.3,92.2,992.4,7.7
2022-01-30 21:00:00,1.2,24.8,3.2,94.0,992.4,1.6
2022-01-30 22:00:00,0.2,213.8,3.5,93.7,991.7,0.0
2022-01-30 23:00:00,0.5,211.1,2.8,93.8,991.2,0.0
2022-01-31 00:00:00,0.5,0.1,2.6,94.2,990.6,0.0
2022-01-31 01:00:00,0.9,31.0,2.5,94.8,989.7,0.0
2022-01-31 02:00:00,1.7,36.0,2.5,95.3,988.6,0.0
2022-01-31 03:00:00,1.4,245.4,2.3,95.5,987.5,0.0
2022-01-31 04:00:00,0.3,301.2,2.1,95.5,986.9,0.0
2022-01-31 05:00:00,2.0,243.4,2.1,95.8,986.0,4.8
2022-01-31 06:00:00,0.8,167.7,1.8,95.6,985.4,13.4
2022-01-31 07:00:00,1.1,173.0,1.1,95.3,984.6,34.3
2022-01-31 08:00:00,0.9,73.4,1.1,95.5,983.4,69.5
2022-01-31 09:00:00,0.7,320.1,0.8,95.0,982.6,99.4
2022-01-31 10:00:00,0.3,304.7,0.9,95.4,981.4,188.8
2022-01-31 11:00:00,0.6,296.0,1.7,94.6,980.4,310.8
2022-01-31 12:00:00,1.3,198.0,1.8,93.7,979.2,205.6
2022-01-31 13:00:00,2.1,173.4,1.4,95.3,978.1,157.6
2022-01-31 14:00:00,2.5,154.5,1.3,95.5,976.9,110.8
2022-01-31 15:00:00,3.1,155.8,0.9,95.5,975.2,91.3
2022-01-31 16:00:00,2.5,141.3,0.7,95.7,973.6,56.3
2022-01-31 17:00:00,0.4,119.9,0.5,95.5,972.0,33.3
2022-01-31 18:00:00,0.3,165.3,0.5,95.3,970.0,91.6
2022-01-31 19:00:00,2.0,152.9,0.5,95.7,968.1,76.4
2022-01-31 20:00:00,1.3,95.6,0.4,95.5,966.5,41.9
2022-01-31 21:00:00,2.2,133.0,0.5,95.2,964.4,5.2
2022-01-31 22:00:00,3.5,124.3,0.6,95.2,962.1,0.0
2022-01-31 23:00:00,5.3,102.3,0.6,95.3,961.0,0.0
2022-02-01 00:00:00,3.2,136.6,0.5,95.5,959.6,0.0
2022-02-01 01:00:00,3.2,154.7,0.5,96.3,958.5,0.0
2022-02-01 02:00:00,3.1,150.6,0.6,96.6,957.6,0.0
2022-02-01 03:00:00,1.6,135.3,0.6,96.9,956.9,0.0
2022-02-01 04:00:00,0.1,232.0,0.6,96.9,956.5,0.3
2022-02-01 05:00:00,1.6,230.4,0.6,97.0,956.6,14.5
2022-02-01 06:00:00,0.3,26.5,0.7,97.0,957.1,33.2
